state_name,district_name,crop_year,season,crop,area_,production_
Bihar,SAHARSA,2000,Whole Year,Potato,1292.0,16354
Bihar,SAHARSA,2000,Whole Year,Sugarcane,4.0,162
Bihar,SAHARSA,2000,Whole Year,Sweet potato,17.0,204
Bihar,SAHARSA,2001,Autumn,Maize,6394.0,8912
Bihar,SAHARSA,2001,Autumn,Rice,69810.0,63710
Bihar,SAHARSA,2001,Kharif,Arhar/Tur,12.0,15
Bihar,SAHARSA,2001,Kharif,Horse-gram,591.0,292
Bihar,SAHARSA,2001,Kharif,Jute,33.0,221
Bihar,SAHARSA,2001,Kharif,Mesta,117.0,761
Bihar,SAHARSA,2001,Kharif,Ragi,2096.0,1958
Bihar,SAHARSA,2001,Kharif,Rice,7388.0,12350
Bihar,SAHARSA,2001,Kharif,Sesamum,5.0,3
Bihar,SAHARSA,2001,Kharif,Small millets,88.0,70
Bihar,SAHARSA,2001,Kharif,Sunflower,775.0,1127
Bihar,SAHARSA,2001,Kharif,Urad,2487.0,1413
Bihar,SAHARSA,2001,Rabi,Barley,93.0,117
Bihar,SAHARSA,2001,Rabi,Khesari,3100.0,2167
Bihar,SAHARSA,2001,Rabi,Linseed,710.0,526
Bihar,SAHARSA,2001,Rabi,Maize,7772.0,24124
Bihar,SAHARSA,2001,Rabi,Masoor,1409.0,1203
Bihar,SAHARSA,2001,Rabi,Peas & beans (Pulses),801.0,791
Bihar,SAHARSA,2001,Rabi,Rapeseed &Mustard,754.0,976
Bihar,SAHARSA,2001,Rabi,Safflower,3.0,2
Bihar,SAHARSA,2001,Rabi,Wheat,49963.0,94601
Bihar,SAHARSA,2001,Summer,Maize,12577.0,33349
Bihar,SAHARSA,2001,Summer,Rice,16831.0,16934
Bihar,SAHARSA,2001,Whole Year,Banana,42.0,1178
Bihar,SAHARSA,2001,Whole Year,Coriander,68.0,39
Bihar,SAHARSA,2001,Whole Year,Onion,189.0,2625
Bihar,SAHARSA,2001,Whole Year,Potato,946.0,12391
Bihar,SAHARSA,2001,Whole Year,Sugarcane,106.0,4911
Bihar,SAHARSA,2001,Whole Year,Sweet potato,36.0,284
Bihar,SAHARSA,2002,Autumn,Maize,6371.0,10944
Bihar,SAHARSA,2002,Autumn,Rice,23605.0,24062
Bihar,SAHARSA,2002,Kharif,Arhar/Tur,19.0,22
Bihar,SAHARSA,2002,Kharif,Horse-gram,512.0,408
Bihar,SAHARSA,2002,Kharif,Jute,33.0,190
Bihar,SAHARSA,2002,Kharif,Mesta,160.0,1182
Bihar,SAHARSA,2002,Kharif,Moong(Green Gram),10.0,5
Bihar,SAHARSA,2002,Kharif,Ragi,1296.0,889
Bihar,SAHARSA,2002,Kharif,Sesamum,55.0,38
Bihar,SAHARSA,2002,Kharif,Small millets,96.0,72
Bihar,SAHARSA,2002,Kharif,Sunflower,588.0,748
Bihar,SAHARSA,2002,Kharif,Urad,1397.0,1040
Bihar,SAHARSA,2002,Rabi,Barley,81.0,93
Bihar,SAHARSA,2002,Rabi,Gram,7.0,7
Bihar,SAHARSA,2002,Rabi,Khesari,2858.0,1340
Bihar,SAHARSA,2002,Rabi,Linseed,807.0,598
Bihar,SAHARSA,2002,Rabi,Maize,8554.0,56561
Bihar,SAHARSA,2002,Rabi,Masoor,1061.0,512
Bihar,SAHARSA,2002,Rabi,Peas & beans (Pulses),700.0,606
Bihar,SAHARSA,2002,Rabi,Rapeseed &Mustard,894.0,817
Bihar,SAHARSA,2002,Rabi,Wheat,50013.0,93821
Bihar,SAHARSA,2002,Summer,Maize,14029.0,35470
Bihar,SAHARSA,2002,Summer,Moong(Green Gram),23959.0,20725
Bihar,SAHARSA,2002,Summer,Rice,3875.0,5844
Bihar,SAHARSA,2002,Whole Year,Banana,52.0,1599
Bihar,SAHARSA,2002,Whole Year,Coriander,116.0,76
Bihar,SAHARSA,2002,Whole Year,Dry chillies,9.0,6
Bihar,SAHARSA,2002,Whole Year,Garlic,13.0,19
Bihar,SAHARSA,2002,Whole Year,Onion,140.0,1819
Bihar,SAHARSA,2002,Whole Year,Potato,1722.0,21386
Bihar,SAHARSA,2002,Whole Year,Sannhamp,113.0,80
Bihar,SAHARSA,2002,Whole Year,Sugarcane,134.0,5776
Bihar,SAHARSA,2002,Whole Year,Sweet potato,179.0,1575
Bihar,SAHARSA,2002,Whole Year,Turmeric,8.0,8
Bihar,SAHARSA,2002,Winter,Rice,67206.0,64183
Bihar,SAHARSA,2003,Autumn,Rice,19051.0,22362
Bihar,SAHARSA,2003,Kharif,Arhar/Tur,2.0,2
Bihar,SAHARSA,2003,Kharif,Horse-gram,393.0,290
Bihar,SAHARSA,2003,Kharif,Jute,57.0,586
Bihar,SAHARSA,2003,Kharif,Maize,5093.0,12338
Bihar,SAHARSA,2003,Kharif,Mesta,233.0,1951
Bihar,SAHARSA,2003,Kharif,Other Kharif pulses,12.0,7
Bihar,SAHARSA,2003,Kharif,Ragi,1001.0,973
Bihar,SAHARSA,2003,Kharif,Sesamum,79.0,59
Bihar,SAHARSA,2003,Kharif,Small millets,240.0,178
Bihar,SAHARSA,2003,Kharif,Sunflower,927.0,1273
Bihar,SAHARSA,2003,Kharif,Urad,1784.0,1327
Bihar,SAHARSA,2003,Rabi,Barley,24.0,27
Bihar,SAHARSA,2003,Rabi,Gram,7.0,7
Bihar,SAHARSA,2003,Rabi,Khesari,2457.0,1774
Bihar,SAHARSA,2003,Rabi,Linseed,937.0,735
Bihar,SAHARSA,2003,Rabi,Maize,9944.0,36196
Bihar,SAHARSA,2003,Rabi,Masoor,1142.0,794
Bihar,SAHARSA,2003,Rabi,Peas & beans (Pulses),838.0,783
Bihar,SAHARSA,2003,Rabi,Rapeseed &Mustard,912.0,507
Bihar,SAHARSA,2003,Rabi,Wheat,43708.0,79240
Bihar,SAHARSA,2003,Summer,Maize,13419.0,39285
Bihar,SAHARSA,2003,Summer,Moong(Green Gram),17796.0,4983
Bihar,SAHARSA,2003,Summer,Rice,2615.0,3809
Bihar,SAHARSA,2003,Whole Year,Banana,38.0,1062
Bihar,SAHARSA,2003,Whole Year,Coriander,136.0,94
Bihar,SAHARSA,2003,Whole Year,Dry chillies,12.0,9
Bihar,SAHARSA,2003,Whole Year,Garlic,23.0,34
Bihar,SAHARSA,2003,Whole Year,Onion,204.0,2173
Bihar,SAHARSA,2003,Whole Year,Potato,1420.0,16820
Bihar,SAHARSA,2003,Whole Year,Sannhamp,111.0,80
Bihar,SAHARSA,2003,Whole Year,Sugarcane,101.0,4120
Bihar,SAHARSA,2003,Whole Year,Sweet potato,111.0,1509
Bihar,SAHARSA,2003,Whole Year,Turmeric,12.0,12
Bihar,SAHARSA,2003,Winter,Rice,66477.0,81344
Bihar,SAHARSA,2004,Autumn,Rice,16959.0,14577
Bihar,SAHARSA,2004,Kharif,Arhar/Tur,1.0,1
Bihar,SAHARSA,2004,Kharif,Dry ginger,3.0,5
Bihar,SAHARSA,2004,Kharif,Horse-gram,565.0,457
Bihar,SAHARSA,2004,Kharif,Jute,53.0,416
Bihar,SAHARSA,2004,Kharif,Maize,5397.0,18828
Bihar,SAHARSA,2004,Kharif,Mesta,210.0,1675
Bihar,SAHARSA,2004,Kharif,Other Kharif pulses,68.0,34
Bihar,SAHARSA,2004,Kharif,Ragi,1120.0,833
Bihar,SAHARSA,2004,Kharif,Sesamum,39.0,31
Bihar,SAHARSA,2004,Kharif,Small millets,97.0,73
Bihar,SAHARSA,2004,Kharif,Sunflower,396.0,575
Bihar,SAHARSA,2004,Kharif,Urad,2120.0,1579
Bihar,SAHARSA,2004,Rabi,Barley,7.0,7
Bihar,SAHARSA,2004,Rabi,Gram,6.0,5
Bihar,SAHARSA,2004,Rabi,Khesari,2412.0,1184
Bihar,SAHARSA,2004,Rabi,Linseed,673.0,567
Bihar,SAHARSA,2004,Rabi,Maize,9411.0,36853
Bihar,SAHARSA,2004,Rabi,Masoor,1369.0,561
Bihar,SAHARSA,2004,Rabi,Other  Rabi pulses,13.0,10
Bihar,SAHARSA,2004,Rabi,Peas & beans (Pulses),613.0,539
Bihar,SAHARSA,2004,Rabi,Rapeseed &Mustard,946.0,425
Bihar,SAHARSA,2004,Rabi,Wheat,44093.0,71703
Bihar,SAHARSA,2004,Summer,Maize,14222.0,38099
Bihar,SAHARSA,2004,Summer,Moong(Green Gram),21069.0,17234
Bihar,SAHARSA,2004,Summer,Rice,2658.0,4457
Bihar,SAHARSA,2004,Whole Year,Banana,11.0,408
Bihar,SAHARSA,2004,Whole Year,Coriander,108.0,71
Bihar,SAHARSA,2004,Whole Year,Dry chillies,4.0,3
Bihar,SAHARSA,2004,Whole Year,Dry ginger,3.0,5
Bihar,SAHARSA,2004,Whole Year,Garlic,37.0,55
Bihar,SAHARSA,2004,Whole Year,Onion,206.0,1555
Bihar,SAHARSA,2004,Whole Year,Potato,1477.0,11357
Bihar,SAHARSA,2004,Whole Year,Sannhamp,91.0,79
Bihar,SAHARSA,2004,Whole Year,Sugarcane,22.0,1056
Bihar,SAHARSA,2004,Whole Year,Sweet potato,48.0,491
Bihar,SAHARSA,2004,Whole Year,Turmeric,6.0,6
Bihar,SAHARSA,2004,Winter,Rice,59712.0,51359
Bihar,SAHARSA,2005,Autumn,Rice,18525.0,18464
Bihar,SAHARSA,2005,Kharif,Horse-gram,340.0,292
Bihar,SAHARSA,2005,Kharif,Jute,73.0,1394
Bihar,SAHARSA,2005,Kharif,Maize,3567.0,12891
Bihar,SAHARSA,2005,Kharif,Mesta,1709.0,29926
Bihar,SAHARSA,2005,Kharif,Other Kharif pulses,45.0,22
Bihar,SAHARSA,2005,Kharif,Ragi,1655.0,2322
Bihar,SAHARSA,2005,Kharif,Sesamum,3.0,2
Bihar,SAHARSA,2005,Kharif,Small millets,52.0,40
Bihar,SAHARSA,2005,Kharif,Sunflower,563.0,796
Bihar,SAHARSA,2005,Kharif,Urad,810.0,627
Bihar,SAHARSA,2005,Rabi,Barley,13.0,13
Bihar,SAHARSA,2005,Rabi,Gram,3.0,3
Bihar,SAHARSA,2005,Rabi,Khesari,2497.0,1206
Bihar,SAHARSA,2005,Rabi,Linseed,912.0,789
Bihar,SAHARSA,2005,Rabi,Maize,12100.0,39095
Bihar,SAHARSA,2005,Rabi,Masoor,1027.0,499
Bihar,SAHARSA,2005,Rabi,Peas & beans (Pulses),1080.0,994
Bihar,SAHARSA,2005,Rabi,Rapeseed &Mustard,1089.0,475
Bihar,SAHARSA,2005,Rabi,Wheat,42617.0,29229
Bihar,SAHARSA,2005,Summer,Maize,16024.0,51460
Bihar,SAHARSA,2005,Summer,Moong(Green Gram),18259.0,7979
Bihar,SAHARSA,2005,Summer,Rice,4100.0,6411
Bihar,SAHARSA,2005,Whole Year,Banana,11.0,382
Bihar,SAHARSA,2005,Whole Year,Coriander,101.0,87
Bihar,SAHARSA,2005,Whole Year,Dry chillies,1.0,1
Bihar,SAHARSA,2005,Whole Year,Garlic,11.0,16
Bihar,SAHARSA,2005,Whole Year,Onion,206.0,1281
Bihar,SAHARSA,2005,Whole Year,Potato,1341.0,16686
Bihar,SAHARSA,2005,Whole Year,Sannhamp,54.0,44
Bihar,SAHARSA,2005,Whole Year,Sugarcane,29.0,1291
Bihar,SAHARSA,2005,Whole Year,Sweet potato,85.0,1385
Bihar,SAHARSA,2005,Whole Year,Turmeric,1.0,1
Bihar,SAHARSA,2005,Winter,Rice,61613.0,66657
Bihar,SAHARSA,2006,Autumn,Rice,19854.0,18604
Bihar,SAHARSA,2006,Kharif,Jute,47.0,720
Bihar,SAHARSA,2006,Kharif,Maize,3995.0,11317
Bihar,SAHARSA,2006,Kharif,Mesta,131.0,1507
Bihar,SAHARSA,2006,Kharif,Ragi,1194.0,993
Bihar,SAHARSA,2006,Kharif,Sannhamp,42.0,35
Bihar,SAHARSA,2006,Kharif,Sesamum,17.0,13
Bihar,SAHARSA,2006,Kharif,Urad,66.0,53
Bihar,SAHARSA,2006,Rabi,Barley,3.0,3
Bihar,SAHARSA,2006,Rabi,Khesari,2491.0,1572
Bihar,SAHARSA,2006,Rabi,Linseed,841.0,714
Bihar,SAHARSA,2006,Rabi,Maize,10485.0,45390
Bihar,SAHARSA,2006,Rabi,Masoor,1027.0,545
Bihar,SAHARSA,2006,Rabi,Peas & beans (Pulses),844.0,785
Bihar,SAHARSA,2006,Rabi,Rapeseed &Mustard,982.0,1161
Bihar,SAHARSA,2006,Rabi,Sunflower,556.0,774
Bihar,SAHARSA,2006,Rabi,Wheat,42621.0,82012
Bihar,SAHARSA,2006,Summer,Maize,15999.0,53394
Bihar,SAHARSA,2006,Summer,Moong(Green Gram),18266.0,8786
Bihar,SAHARSA,2006,Summer,Rice,4280.0,5427
Bihar,SAHARSA,2006,Winter,Rice,63606.0,62401
Bihar,SAHARSA,2007,Autumn,Maize,5629.0,20334
Bihar,SAHARSA,2007,Autumn,Rice,18985.0,16090
Bihar,SAHARSA,2007,Kharif,Arhar/Tur,2.0,3
Bihar,SAHARSA,2007,Kharif,Bajra,5.0,4
Bihar,SAHARSA,2007,Kharif,Dry ginger,1.0,2
Bihar,SAHARSA,2007,Kharif,Jute,13.0,167
Bihar,SAHARSA,2007,Kharif,Mesta,98.0,1120
Bihar,SAHARSA,2007,Kharif,Ragi,990.0,760
Bihar,SAHARSA,2007,Kharif,Sannhamp,54.0,238.88
Bihar,SAHARSA,2007,Kharif,Sesamum,1.0,1
Bihar,SAHARSA,2007,Kharif,Urad,8.0,6
Bihar,SAHARSA,2007,Rabi,Khesari,1178.0,749
Bihar,SAHARSA,2007,Rabi,Linseed,600.0,495
Bihar,SAHARSA,2007,Rabi,Maize,9878.0,38099
Bihar,SAHARSA,2007,Rabi,Masoor,931.0,594
Bihar,SAHARSA,2007,Rabi,Peas & beans (Pulses),964.0,1038
Bihar,SAHARSA,2007,Rabi,Rapeseed &Mustard,986.0,551
Bihar,SAHARSA,2007,Rabi,Sunflower,293.0,416
Bihar,SAHARSA,2007,Rabi,Wheat,42814.0,84659
Bihar,SAHARSA,2007,Summer,Maize,17848.0,74364
Bihar,SAHARSA,2007,Summer,Moong(Green Gram),17547.0,9247
Bihar,SAHARSA,2007,Summer,Rice,3101.0,4497
Bihar,SAHARSA,2007,Whole Year,Banana,11.0,395
Bihar,SAHARSA,2007,Whole Year,Coriander,63.0,48
Bihar,SAHARSA,2007,Whole Year,Dry chillies,2.0,1
Bihar,SAHARSA,2007,Whole Year,Garlic,6.0,9
Bihar,SAHARSA,2007,Whole Year,Onion,82.0,539
Bihar,SAHARSA,2007,Whole Year,Potato,1275.0,17391
Bihar,SAHARSA,2007,Whole Year,Sugarcane,138.0,6291
Bihar,SAHARSA,2007,Whole Year,Sweet potato,11.0,145
Bihar,SAHARSA,2007,Whole Year,Turmeric,2.0,2
Bihar,SAHARSA,2007,Winter,Rice,59972.0,52795
Bihar,SAHARSA,2008,Autumn,Maize,4986.0,16045
Bihar,SAHARSA,2008,Autumn,Rice,17253.0,12597
Bihar,SAHARSA,2008,Kharif,Jowar,17.0,18
Bihar,SAHARSA,2008,Kharif,Jute,9.0,96
Bihar,SAHARSA,2008,Kharif,Mesta,33.0,352
Bihar,SAHARSA,2008,Kharif,Potato,423.0,3173
Bihar,SAHARSA,2008,Kharif,Ragi,729.0,499
Bihar,SAHARSA,2008,Kharif,Sannhamp,90.0,400
Bihar,SAHARSA,2008,Kharif,Sesamum,4.0,4
Bihar,SAHARSA,2008,Kharif,Small millets,51.0,40
Bihar,SAHARSA,2008,Kharif,Sweet potato,2.0,27
Bihar,SAHARSA,2008,Kharif,Urad,5.0,4
Bihar,SAHARSA,2008,Rabi,Khesari,1273.0,1213
Bihar,SAHARSA,2008,Rabi,Linseed,330.0,279
